"conversation_id_str,""created_at"",""favorite_count"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username"""
"1919620036722848200,""Tue May 06 05:18:01 +0000 2025"",""0"",""@ZiiGrimes kau mau debat sama pak anies ji???"",""1919622657886318960"","""",""ZiiGrimes"",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919622657886318960"",""1400087964487610370"","
"1919552532231422443,""Tue May 06 05:16:00 +0000 2025"",""0"",""@Masuratno @Dahnilanzar @prabowo @jokowi Tidak sepenuhnya benar bahwa Prabowo adalah boneka Jokowi. Jokowi berpengaruh besar terutama saat pemilu 2024 dengan dukungan dan Gibran sebagai wapres. Namun Prabowo menunjukkan independensi seperti kebijakan luar negeri yang lebih tegas dan ketegangan soal proyek"",""1919622152267104593"","""",""Masuratno"",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919622152267104593"",""1720665183188922368"","
"1919620919783522703,""Tue May 06 05:11:06 +0000 2025"",""4"",""Kan orng2 itu dulu gromboln pendukung bapa @prabowo masa lupa waktu pilpres dulu"",""1919620919783522703"","""","""",""in"","""",""0"",""1"",""1"",""https://x.com/undefined/status/1919620919783522703"",""1524980556190347264"","
"1919552532231422443,""Tue May 06 05:07:18 +0000 2025"",""0"",""@Dahnilanzar @prabowo @jokowi Maaf Bang. Sepertinya percuma kasih paham ke manusia sakit hati kalah pilpres. Mereka punya versi kebenaran sendiri dan seolah lebih tau mereka ttg Prabowo drpd Abang."",""1919619962882142485"","""",""Dahnilanzar"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919619962882142485"",""989373546295013377"","
"1919370188266295752,""Tue May 06 04:04:29 +0000 2025"",""0"",""@Hyuga_2018 @txtdrimedia @prabowo @DPR_RI MEREKA MENYIAPKAN DANA² BUAT UANG PEMILU 2029 !!"",""1919604155729007002"","""",""Hyuga_2018"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919604155729007002"",""1893115219196682240"","
"1919600405769581030,""Tue May 06 04:03:54 +0000 2025"",""1"",""@PartaiSocmed @prabowo sama kalau kalah pemilu yah curang pemilunya"",""1919604006470746400"","""",""PartaiSocmed"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919604006470746400"",""33392911"","
"1919603780963729553,""Tue May 06 04:03:00 +0000 2025"",""0"",""Kalau Tahun 2029 Anies Baswedan / Roy Suryo mencalonkan diri sebagai Capres / Cawapres apakah ada yg mau milih ?? Serius nanya"",""1919603780963729553"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919603780963729553"",""1183979436384800768"","
"1919602344100000013,""Tue May 06 03:57:40 +0000 2025"",""0"",""(5)Atas dasar hal itu koalisi tersebut mendesak Prabowo untuk menginstruksikan jajaran pemerintah pusat dan daerah mengambil langkah ramah anak dalam mengatasi permasalahan siswa yang berperilaku menyimpang."",""1919602437679145384"","""",""BeritaGlobal24"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919602437679145384"",""1910679205966491648"","
"1919532081891402182,""Tue May 06 03:52:46 +0000 2025"",""1"",""@reincarnasi2 @gm_gm @prabowo Ga ada untung?? Se hopeless itu kah dirimu?? Kalo terbukti benar semua harus minta maaf. nama beliau bersih. Kalo terbukti salah?? ini bisa awal reformasi tata kelola pemilu sistem verifikasi dan reformasi keterbukaan infomasi public reformasi kampus"",""1919601204700586476"","""",""reincarnasi2"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919601204700586476"",""1531420107406454784"","
"1919600186973946282,""Tue May 06 03:48:43 +0000 2025"",""1"",""Sarmuji Nilai Prabowo Masih Jadi Kader Bangsa Terbaik Untuk Pilpres 2029 Sekretaris Jenderal Partai Golkar Sarmuji https://t.co/IaZEPlCOgH #golkarindonesia #golkarsolid #partaigolkar #golkarpedia #bahlillahadalia #sarmuji https://t.co/AAoz0lXN5l"",""1919600186973946282"",""https://pbs.twimg.com/media/GqPKMncbAAAvAxw.jpg"","""",""in"","""",""0"",""0"",""1"",""https://x.com/undefined/status/1919600186973946282"",""1593171387057049600"","
"1919599853342195931,""Tue May 06 03:47:24 +0000 2025"",""0"",""Pesiden RI Prabowo Subianto menyampaikan ucapan selamat secara langsung melalui sambungan telepon kepada PM baru Singapura Lawrence Wong. Ucapan tersebut disampaikan menyusul kemenangan Partai Aksi Rakyat (People s Action Party/PAP) yang dipimpin Wong dalam pemilu nasional. https://t.co/CzUdXWBChY"",""1919599853342195931"",""https://pbs.twimg.com/media/GqPJ5M4agAAkbju.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919599853342195931"",""3043246526"","
"1919525830109364479,""Tue May 06 03:35:21 +0000 2025"",""0"",""@regar_op0sisi @prabowo Masyarakat bagian ampas pilpres..."",""1919596820906606688"","""",""regar_op0sisi"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919596820906606688"",""947904056839639040"","
"1919312427469955558,""Tue May 06 03:33:51 +0000 2025"",""0"",""@Beritasatu Tarik semua nilai yg dikorupsi oleh mereka pak @prabowo ! Pasti semua rakyat anda senang dan sejahtera ekonomi Indonesia. Dengan bgitu juga bapak gak terlalu cape bekerja utk memperbaiki Indonesia ini. Salam dari Rakyatmu yg mungkin juga bukan pendukungmu disaat pemilu."",""1919596446409752640"","""",""Beritasatu"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919596446409752640"",""1865350149004050432"","
"1919300814960562610,""Tue May 06 03:31:13 +0000 2025"",""0"",""@IamTotoPing @DianSandiU Anda bru keluar dri hutan?..tau yg namanya janji politik?..stiap pemilu ada yg kampanye ada yg janji tuh..di dunia ini sprti itu smua..smua nya aja lu bilang pendusta..fikiran sempit"",""1919595780807262623"","""",""IamTotoPing"",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919595780807262623"",""1720238520693059584"","
"1919594753718387185,""Tue May 06 03:27:08 +0000 2025"",""0"",""Politik bayar hutang ya? padahal walau tanpa bantuan Mulyono yakin deh pak prabs bisa menang beliau udah 20 tahun kampanye sebagai capres. Tapi memilih terima tawaran gendong bocil kematian"",""1919594753718387185"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919594753718387185"",""588587836"","
"1919361920739762486,""Tue May 06 03:25:06 +0000 2025"",""0"",""@ch_chotimah2 @prabowo Prabowo dan DPRRI seolah 1 mesin dual mesin 2 kemudian Prabowo ingin nya memberantas korupsi smpai ke akar sementara DPRRI mengesahkan UU KPK tdak bsa lg menyelidiki Direksi komisaris anak BUMN yg korupsi Pdhl d DPRRI d dominasi koalisi partai Gerindra dengan ketua nya Dasco"",""1919594243842310426"","""",""ch_chotimah2"",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919594243842310426"",""1912430205857333248"","
"1919593763984626015,""Tue May 06 03:23:12 +0000 2025"",""0"",""Pak Prabowo tau siapa yg bisa kerja bukan ber narasi. Makanya ktk pilpres yakin menang satu putaran. Krn capres sebelah cuma pinter buat narasi bukan kerja."",""1919593763984626015"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919593763984626015"",""833677752"","
"1919502273975067129,""Tue May 06 03:14:49 +0000 2025"",""1"",""@is_pelssy @prabowo Ini pernah jadi janji kampanye paslon 01 di Pilpres lalu Semoga jika nanti direalisasikan jangan lupakan idea creatornya ya pak "",""1919591654505513212"","""",""is_pelssy"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919591654505513212"",""77654478"","
"1919591485311484149,""Tue May 06 03:14:09 +0000 2025"",""0"",""Radystock Ziarah Pemilu Ziarah Politik Ziarah Kebangsaan Karya Emha Ainun Nadjib Penerbit Zaituna Cetakan ke-1 Tahun 1999 Preloved Harga: DM atau klik link WA dibawah https://t.co/7AfufvJM15 #Rakjatmerdesa #EmhaAinunNadjib #MbahNun #Caknun #72tahuncaknun https://t.co/sTQRecMT4T"",""1919591485311484149"",""https://pbs.twimg.com/ext_tw_video_thumb/1919591319619698690/pu/img/drO8iYWsImInAwLL.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919591485311484149"",""1302394394570420224"","
"1919415902879023381,""Tue May 06 03:09:59 +0000 2025"",""0"",""@entrophilogy @Initialkud @IndoPopBase Gagal gara2 0.005% keracunan.hahaha tolol Kalah pilpres memang berat cui. Junjunganmu cm omon2 jd gelandangan politik."",""1919590437565710624"","""",""entrophilogy"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919590437565710624"",""2148887323"","
"1918963901716148463,""Tue May 06 03:04:03 +0000 2025"",""0"",""@WidasSatyo Rakyat gampang ketipu terus bahkan prabowo mau pilpres juga suka ke gorong2 begitu"",""1919588943919775837"","""",""WidasSatyo"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919588943919775837"",""1496774177973768197"","
"1919588384496124038,""Tue May 06 03:01:49 +0000 2025"",""0"",""Untungnya waktu pilpres 2024 saya tidak pilih @prabowo karena dari awal selalu mengesampingkan soal Etika dan Moral. Sebagai bangsa yang beradab Etika dan Moral menjadi ukuran standar tentang kejujuran dan keadilan. Kerja di swasta aja harus menyerahkan ijazah asli sbg jaminan. https://t.co/J59XiRkcer"",""1919588384496124038"",""https://pbs.twimg.com/media/GqO_dW9akAAvFFy.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919588384496124038"",""1864995162306560000"","
"1919571477428371942,""Tue May 06 01:54:38 +0000 2025"",""6"",""Sy juga bersaksi pak Prabowo memang natural bkn setingan dlm memperhatikan rakyat susah. Beberapa kali ikut rombongan Pilpres 2014 nyata sy lihat tanpa sorot kamera. Namun tadz sampaikan bpk jgn terlalu percaya anak buah dg program2 yg justru tak berpihak rakyat termiskin"",""1919571477428371942"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919571477428371942"",""24893875"","
"1919324166483759365,""Tue May 06 01:30:34 +0000 2025"",""0"",""@PartaiSocmed @Alexsnipper @ganjarpranowo apakah Ganjar itu lagi membarrier partainya jgn sampai disalahkan dia share photo jadul seolah2 ini lho kita sebelumnya juga sdh mengcheck historynya sebelum mencalonkan kepala daerah atau capres sebenernya doi tdk sedang membela seseorang tp sedang memprotect kepentingannya?"",""1919565418030834027"","""",""PartaiSocmed"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919565418030834027"",""1296054771275554817"","
"1919565024609071181,""Tue May 06 01:29:00 +0000 2025"",""0"",""hahaha aset politik kali ahh tiap pemilu yang bagiin duit khan bang jago"",""1919565024609071181"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919565024609071181"",""846189996"","
"1919307384352362886,""Tue May 06 01:20:28 +0000 2025"",""0"",""@PartaiSocmed @KRMTRoySuryo2 @DokterTifa @SianiparRismon LAH KAN KOALISI PARLEMENT DIKUASAI REZIM PRABOWO KAMU JUGA SIBUK BELA MULYONO SIBUK JADI BUZZER MET MET"",""1919562879511974222"","""",""PartaiSocmed"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919562879511974222"",""1603561362977742851"","
"1919332206461214875,""Tue May 06 01:18:47 +0000 2025"",""1"",""@BocorAlusPol Itumah biasa kali dlm politik semua poros jg begitu Pramono menang Cak Lontong (timsesnya) skrg jd komisaris Ancol dulu Anies menang DKI bikin TGUPP dan Komisaris Jakpro isinya timses dia semua Prabowo ngangkat mentri isinya koalisi partai pendukung semua lumrah itumah"",""1919562455572676808"","""",""BocorAlusPol"",""in"","""",""1"",""2"",""0"",""https://x.com/undefined/status/1919562455572676808"",""391144311"","
"1919557806006370683,""Tue May 06 01:00:19 +0000 2025"",""6"",""Wkwkwkw pasukan 1624 dan para pensiunan jendral pendukung capres kalah makin gregetan liat omongan pak @prabowo ini terutama si sok ahli @KRMTRoySuryo @SianiparRismon dan @DokterTifa makin cemas ga ada gunanya mengadu domba apalagi meminta perlindungan pada pemerintah https://t.co/5L72IQTjhm"",""1919557806006370683"",""https://pbs.twimg.com/ext_tw_video_thumb/1919557755251392513/pu/img/pm6hqV0NoR0xlO-V.jpg"","""",""in"","""",""0"",""3"",""7"",""https://x.com/undefined/status/1919557806006370683"",""2328132680"","
"1919532081891402182,""Tue May 06 00:59:20 +0000 2025"",""3"",""@NisyaUmmi @adrbjm_4002 @gm_gm terus ngapain itu si Anis dan Ganjar kemarin ga protes? ini pilpres udah selesai.....udah ada pemenang.... ngapain balik kebelakang....fokus tuh pada kebijakan Prabowo Gibran.... koreksi kritik....!! kok malah milik balik lagi pipres jgn ikutan goblok sama pendiri TEMPO ini!"",""1919557557854613969"","""",""NisyaUmmi"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919557557854613969"",""1905560334842429440"","
"1919552532231422443,""Tue May 06 00:54:17 +0000 2025"",""14"",""@prabowo Kami semua kaget. Mengapa yang diajukan oleh Pak @prabowo tiga nama namun yang hanya disetujui adalah 2 nama.kesimpulan kami mungkin karena residu Pilpres saya saat itu adalah Koordinator Jubir Pak Prabowo. Banyak merepresentasikan Pak Prabowo di ruang-ruang publik kompetisi"",""1919556290734653944"","""",""Dahnilanzar"",""in"","""",""0"",""4"",""2"",""https://x.com/undefined/status/1919556290734653944"",""194987317"","
"1919244928867016978,""Tue May 06 00:51:51 +0000 2025"",""1"",""@Boediantar4 Mudah-mudahan diterima dengan lapang dada pak Prabowo. Itu karena kami cinta dan mendukung Bapak (dari saya yg mengidolakan Bapak pada pemilu 2019 tapi mncoblos Anies tahun 2024)"",""1919555677888118881"","""",""Boediantar4"",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919555677888118881"",""1456520266482270212"","
"1919552532231422443,""Tue May 06 00:51:14 +0000 2025"",""16"",""@prabowo Ada satu cerita menarik tentang menjaga anak buah. Pasca pilpres 2019 Pak @prabowo akhirnya bergabung dan menjadi Menhan. Tiga anak muda sipil Endy Sabam dan saya_Kedua teman saya tersebut saat ini anggota komisi 1 DPR RI_ diangkat beliau menjadi Stafsus Menhan karena"",""1919555520874348720"","""",""Dahnilanzar"",""in"","""",""0"",""9"",""2"",""https://x.com/undefined/status/1919555520874348720"",""194987317"","
"1919554610898841647,""Tue May 06 00:47:37 +0000 2025"",""233"",""Gerombolan keok pilpres sllu adu domba pak @prabowo dgn pak @jokowi dgn narasi boneka matahari kembar dll tp mrk GAGAL ‼️ bagi pak @prabowo yg merupakan keberlanjutan dr program pak @jokowi hrs konsultasi minta saran n pdpt tkg hoax ijazah palsu yg ingin di mediasi enyah lah https://t.co/cCUqj18aoz"",""1919554610898841647"",""https://pbs.twimg.com/ext_tw_video_thumb/1919554371861544961/pu/img/8FN-RpgMFedvnrX2.jpg"","""",""in"","""",""7"",""48"",""37"",""https://x.com/undefined/status/1919554610898841647"",""1604408934525464576"","
"1919546081865539927,""Tue May 06 00:32:54 +0000 2025"",""1"",""@tedy_bambang @prabowo @Gerindra @bang_dasco Sama dengan kasus kematian petugas pilpres...diacuhkan segitu banyak orang yg meninggal...dosa kalian gede banget ...ingat ..masih ada kehidupan kekal berikutnya dunia hanya sementara"",""1919550906166583405"","""",""tedy_bambang"",""in"","""",""0"",""1"",""1"",""https://x.com/undefined/status/1919550906166583405"",""1886939423545364480"","
"1919502273975067129,""Tue May 06 00:30:00 +0000 2025"",""2"",""@is_pelssy @prabowo Ide paslon 01 : Anies Baswedan saat debat capres-cawapres 2025"",""1919550176521236739"","""",""is_pelssy"",""in"","""",""0"",""0"",""1"",""https://x.com/undefined/status/1919550176521236739"",""1603283936091656192"","
"1919412662904955170,""Tue May 06 00:28:58 +0000 2025"",""2"",""@arynity @romeogadungan Kalo ahok bagus mah kepilih lagi lah kocak dah kalah gitu head to head sm anies wkwk Btw w dulu termasuk yg simpati sm ahok tp pas nonton debat lgsg ganti haluan lah buset sry org jakarta bukan voter berbasis perasaan Mau ngapain dgn kebijakan fasis ke motor si ahok"",""1919549917686612359"","""",""arynity"",""in"","""",""0"",""6"",""1"",""https://x.com/undefined/status/1919549917686612359"",""1163531182698422272"","
"1919405679435272196,""Tue May 06 00:24:13 +0000 2025"",""0"",""@supono_edi404 @nasspirit1 @DianSandiU Mayoritas netral ditempatku kagama kmrn habis halal bihalal mrk yg pendukung anies ganjar &amp"
"1919548238526357515,""Tue May 06 00:22:18 +0000 2025"",""0"",""Eh @cakimiNOW ada beberpa player judol berkata @prabowo itu sudah tahu kalah terus dlam Pilpres tapi ikut terus akhirnya ada menangnya juga "",""1919548238526357515"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919548238526357515"",""1838798964340199424"","
"1919337320316113178,""Tue May 06 00:19:09 +0000 2025"",""0"",""@yaniarsim @gibran_tweet @psi_id Akar masalahnya MK....tetapi kenapa pemilu terus diadakan...dari pendaftara...ada kampanye... ada debat terbuka..harusnya di undur aja dulu...karena menganggap calon gibran tidak memenuhi syarat...begitu selesai pemilihan ternyata prabowo gibran jadi no.1."",""1919547446268473548"","""",""yaniarsim"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919547446268473548"",""1458375334789746691"","
"1919545691069648983,""Tue May 06 00:12:10 +0000 2025"",""0"",""banyak juga pendukung KDM walaupun program beliau banyak yang asbun parah dengan status beliau sebagai kader Gerindra kayaknya 2029 beliau jadi cawapres Pak Prabowo karena Gibran pasti maju jadi Capres"",""1919545691069648983"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919545691069648983"",""1171903409810632707"","
"1919412662904955170,""Tue May 06 00:11:11 +0000 2025"",""10"",""@arynity @romeogadungan Back in 2016-2017 X ini pro Ahok kok bahkan ada aku Teman Ahok segala yg basenya besar disini disini sebenernya baru pada pro Anies ya karena pilpres 2024 aja coba cek sebelum sebelum itu paling yg islamis aja yg pro Anies"",""1919545442502901870"","""",""arynity"",""in"","""",""1"",""2"",""2"",""https://x.com/undefined/status/1919545442502901870"",""64100613"","
"1919426013668184520,""Tue May 06 00:00:09 +0000 2025"",""0"",""@Heraloebss Apalagi model pilpres 2024 merendahkan merendahkan dan menghina model pendukung Abah dan Ganjar ya keok dgn mudah"",""1919542664237875561"","""",""Heraloebss"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919542664237875561"",""820978803891576835"","
"1919450141913973083,""Mon May 05 17:52:30 +0000 2025"",""0"",""Hari2 buka twitter isinya politik pertanyaan ngentuuu mulu ngentu di askrl gosip celebgram debat agama thread perselingkuhan Dah"",""1919450141913973083"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919450141913973083"",""1573711128269819909"","
"1919050673842274703,""Mon May 05 17:32:32 +0000 2025"",""1"",""@balibinjin @nosmoke_sanji @tanyakanrl alih-alih menyalahkan lebih konstruktif kl masyarakat mengevaluasi dan belajar dari proses demokrasi itu sendiri yaitu dgn memilih dengan lebih kritis gmn menuntut akuntabilitas dan gimana mastiin bahwa partisipasi politik tidak berhenti di hari pemilu"",""1919445118056091772"","""",""balibinjin"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919445118056091772"",""1079924166453714944"","
"1919352125844230500,""Mon May 05 17:30:53 +0000 2025"",""1"",""@Chynthia_K Semua laporan itu akan berakhir pd kata gagal pertama kalau prabowo setuju fufufafa di lengser kan maka laporan kemengan prabowo pd pemilu mulai diungkit oleh gengs mulyono. @prabowo tdk akn pernah berpihak pd publik sampai 2029 dpt di pastikan dia cuma pagar bagi Mulyono fmly"",""1919444701784285280"","""",""Chynthia_K"",""in"","""",""0"",""0"",""1"",""https://x.com/undefined/status/1919444701784285280"",""1675011538460229633"","
"1919443190773645638,""Mon May 05 17:24:52 +0000 2025"",""0"",""Cak Imin ke Prabowo saat ikut pilpres sebelum gabung rezim Jokowi: Sudah Tahu Tidak Menang Ikut Terus "",""1919443190773645638"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919443190773645638"",""3020429064"","
"1919442014606918151,""Mon May 05 17:20:12 +0000 2025"",""0"",""Kiprah Politik Wiranto: Gagal pada Pilpres 2004 Kini Jadi Penasihat Prabowo Halaman all Sumber: https://t.co/7NoUdpxO3o https://t.co/Fs84zpYjhJ Dibagikan melalui Aplikasi Google"",""1919442014606918151"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919442014606918151"",""1027203563615793152"","
"1919436933685477851,""Mon May 05 17:00:01 +0000 2025"",""0"",""Anies Baswedan Disambut Meriah Ibarat Kampanye Pilpres Oleh Rakyat Kediri https://t.co/zEhSYrYtuq"",""1919436933685477851"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919436933685477851"",""853782937782714368"","
"1919396665330704482,""Mon May 05 16:57:59 +0000 2025"",""34"",""@KompasTV Setelah anda @prabowo tau bocoran cara menang pilpres dengan mudah dari @jokowi sepertinya dendam anda pada rakyat indonesia begitu semangat sekali."",""1919436423767179354"","""",""KompasTV"",""in"","""",""0"",""0"",""6"",""https://x.com/undefined/status/1919436423767179354"",""1865366359930277888"","
"1919379644882546829,""Mon May 05 16:57:06 +0000 2025"",""0"",""@ferrykoto @prabowo @Abe_Mukti Ini memang mesti dikritik atau dipertanyakan sih terlepas dari pilihan di pilpres 2024"",""1919436199845822652"","""",""ferrykoto"",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919436199845822652"",""97174911"","
"1919426287883428056,""Mon May 05 16:45:20 +0000 2025"",""531"",""@senogp Lah sejak kapan elite politik peduli sama nyawa manusia rendahan seperti kita? Nyawa manusia rendahan hanya berharga di saat pemilu saja!"",""1919433238743065067"","""",""samsaadalahkita"",""in"","""",""0"",""0"",""15"",""https://x.com/undefined/status/1919433238743065067"",""179994273"","
"1919269170132255210,""Mon May 05 16:42:08 +0000 2025"",""2"",""@AbdulRachimmks Ampas pilpres gak akan berhenti sampe anies jadi presiden 2045 H"",""1919432436670222535"","""",""AbdulRachimmks"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919432436670222535"",""947904056839639040"","
"1919384568831811702,""Mon May 05 16:40:46 +0000 2025"",""0"",""@H1m4_W4r1 @aniesbaswedan @basuki_btp @ganjarpranowo @Bams_4GP @3rwin__34 Saya percaya Pak Ganjar itu aslinya orang baik tp pengaruh sekelilingnya yg mengharuskan beliau spt itu...apalagi pas pilpres kemarin. Nuwun sewu..pak "",""1919432090984009822"","""",""H1m4_W4r1"",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919432090984009822"",""1603635879603367936"","
"1919375091365974524,""Mon May 05 16:07:52 +0000 2025"",""0"",""@LazioForever27 @ommi_siregar @ommi_siregar Kejujuran Pak Prabowo saat berbicara tentang independensinya dari Jokowi cukup kompleks. Di satu sisi ia menegaskan tidak dikendalikan Jokowi didukung oleh kebijakan berbeda seperti program makan siang gratis senilai $29 miliar serta kemenangan telak di pemilu"",""1919423812351000890"","""",""LazioForever27"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919423812351000890"",""1720665183188922368"","
"1919183727730799012,""Mon May 05 16:03:30 +0000 2025"",""1"",""@BosPurwa @jokowi Selama KPU dan Bawaslu dapat diatur dan dikendalikan maka praktek politik uang dan bansos akan tetap berjalan dan Pilpres/ Pilkada tdk akan pernah menghasilkan Pemimpin yg benar2 berkualitas yg dpt mensejahterakan negara dan rakyatnya"",""1919422710977028102"","""",""BosPurwa"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919422710977028102"",""299655411"","
"1919250406493839490,""Mon May 05 16:01:31 +0000 2025"",""0"",""@alisyarief @jokowi anies yg endorse pilpres. ganjar yg kasih kartu anggota kagama. TANGGUNGJAWAB!!!"",""1919422212026884521"","""",""alisyarief"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919422212026884521"",""1477299019"","
"1919378569261613299,""Mon May 05 16:00:13 +0000 2025"",""0"",""@margianta jawaban yang naif. PB ini sebuah partai politik bukan sebuah koalisi gerakan sebagai partai politik harus ada keberpihakan yang jelas dan garis yang tegas. Pernyataan said Iqbal yang problematik itu harusnya mendapatkan sanksi yang jelas"",""1919421886791905580"","""",""margianta"",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919421886791905580"",""1642794074695680001"","
"1919320863465406540,""Mon May 05 15:49:48 +0000 2025"",""0"",""@susipudjiastuti @cakimiNOW @prabowo Untung pilpres dia kalah Bu...jd menteri aja omongannya gitu gimana kl dia jd wapres..."",""1919419262990729596"","""",""susipudjiastuti"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919419262990729596"",""734623536296394752"","
"1918584992235491623,""Mon May 05 15:44:59 +0000 2025"",""0"",""@LaluZio76165 Fakta buat grombolan kalah pilpres dan pengen si anies jd pejabat lg"",""1919418050673029304"","""",""LaluZio76165"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919418050673029304"",""171505851"","
"1919365534484709821,""Mon May 05 15:39:50 +0000 2025"",""19"",""@tendika_f @MafiaWasit 'Rivalitas' dalam koalisi Golkar dan RK ngalah di Jabar biar jagoan Gerindra yg menang. Sebagai 'hadiah' RK digeser ke JKT karena peluang menangnya besar setelah Anies ga bisa maju (gara2 semua kursi diborong KIMplus) tapi putusan MK bikin Pdip bisa maju dan mengubah nasib RK"",""1919416758651281586"","""",""tendika_f"",""in"","""",""0"",""3"",""0"",""https://x.com/undefined/status/1919416758651281586"",""1862103768231481344"","
"1919190439795859685,""Mon May 05 15:35:14 +0000 2025"",""1"",""@Setiawan6251ya1 @msaid_didu Ya gak selevel lah yg satu capres yg satu cawapres(pemilu). Anies itu vs Prabowo atau Ganjar br fair. Cak Imin vs Prabowo ya gak level. Mahfud MD vs Anies ya gak level. Yg logis aja. Aneh sih Anies capres kalah trus pendukungnya membandingkan sm Gibran.Knp dulu gk duet sm Prab"",""1919415598196428952"","""",""Setiawan6251ya1"",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919415598196428952"",""631264772"","
"1919397206437601616,""Mon May 05 14:32:25 +0000 2025"",""1"",""@prabowo Dan jgn lupakan bhw PEMILU thn 2019 itu salah satu pemilu yg mengerikan dmn ribuan anggota KPPS meninggal apakah ini wajar ?"",""1919399790284345613"","""",""BeatJanur"",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919399790284345613"",""1605133796441194496"","
"1919241013635547640,""Mon May 05 14:28:54 +0000 2025"",""0"",""@Minietweets_ Gampang jawabannya..ingat2 pemilu seharunya cuma 2 ..tapi klu orang cerdas pasti paham..Ganjar yg punya Koncinya Jokowi."",""1919398904828940724"","""",""Minietweets_"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919398904828940724"",""1906694271018905600"","
"1918840493502329189,""Mon May 05 14:25:00 +0000 2025"",""2"",""@STresnowati1 Yang jadi pertanyaan prabowo punya hutang dimenangi pemilu ?"",""1919397923265081761"","""",""STresnowati1"",""in"","""",""0"",""1"",""1"",""https://x.com/undefined/status/1919397923265081761"",""1906694271018905600"","
"1919397692788060244,""Mon May 05 14:24:05 +0000 2025"",""0"",""Lebih keren pilih Capres Ganjar Pranowo daripada Mas Bowo dan Anies Baswedan Dia peduli banget sama peningkatan kualitas pendidikan di Indo JN19X7"",""1919397692788060244"","""","""",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919397692788060244"",""1698584068336783360"","
"1919320863465406540,""Mon May 05 14:23:48 +0000 2025"",""0"",""@susipudjiastuti @cakimiNOW @prabowo Judol itu aset negara Bu bisa jadi bahan bakar pilpres Ehh"",""1919397623556960586"","""",""susipudjiastuti"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919397623556960586"",""270026218"","
