tweet,tweet_clean,tweet_tokens,tweet_filtered,tweet_normalized,tweet_stemmed,label
Saat berkendara segalanya bisa berubah dalam hitungan detik. Seperti momen menegangkan ini ketika seorang pemotor wanita harus menyelamatkan diri dari puting beliung yang mendadak muncul di jalan tiba-tiba! Waspada selalu saat berkendara di cuaca ekstrem. Video | Editor: https://t.co/GSE4QDeoek,saat berkendara segalanya bisa berubah dalam hitungan detik. seperti momen menegangkan ini ketika seorang pemotor wanita harus menyelamatkan diri dari puting beliung yang mendadak muncul di jalan tiba-tiba! waspada selalu saat berkendara di cuaca ekstrem. video | editor: https://t.co/gse4qdeoek,"['saat', 'berkendara', 'segalanya', 'bisa', 'berubah', 'dalam', 'hitungan', 'detik', 'seperti', 'momen', 'menegangkan', 'ini', 'ketika', 'seorang', 'pemotor', 'wanita', 'harus', 'menyelamatkan', 'diri', 'dari', 'puting', 'beliung', 'yang', 'mendadak', 'muncul', 'di', 'jalan', 'tibatiba', 'waspada', 'selalu', 'saat', 'berkendara', 'di', 'cuaca', 'ekstrem', 'video', 'editor']","['berkendara', 'berubah', 'hitungan', 'detik', 'momen', 'menegangkan', 'pemotor', 'wanita', 'menyelamatkan', 'puting', 'beliung', 'mendadak', 'muncul', 'jalan', 'tibatiba', 'waspada', 'berkendara', 'cuaca', 'ekstrem', 'video', 'editor']","['berkendara', 'berubah', 'hitungan', 'detik', 'momen', 'menegangkan', 'pemotor', 'wanita', 'menyelamatkan', 'puting', 'beliung', 'mendadak', 'muncul', 'jalan', 'tibatiba', 'waspada', 'berkendara', 'cuaca', 'ekstrem', 'video', 'editor']","['kendara', 'ubah', 'hitung', 'detik', 'momen', 'tegang', 'motor', 'wanita', 'selamat', 'puting', 'beliung', 'dadak', 'muncul', 'jalan', 'tibatiba', 'waspada', 'kendara', 'cuaca', 'ekstrem', 'video', 'editor']",bencana
Harus tetep waras walaupun digempur badai topan angin beliung pancaroba banjir bandang genteng bocor.,harus tetep waras walaupun digempur badai topan angin beliung pancaroba banjir bandang genteng bocor.,"['harus', 'tetep', 'waras', 'walaupun', 'digempur', 'badai', 'topan', 'angin', 'beliung', 'pancaroba', 'banjir', 'bandang', 'genteng', 'bocor']","['tetep', 'waras', 'digempur', 'badai', 'topan', 'angin', 'beliung', 'pancaroba', 'banjir', 'bandang', 'genteng', 'bocor']","['tetep', 'waras', 'digempur', 'badai', 'topan', 'angin', 'beliung', 'pancaroba', 'banjir', 'bandang', 'genteng', 'bocor']","['tetep', 'waras', 'gempur', 'badai', 'topan', 'angin', 'beliung', 'pancaroba', 'banjir', 'bandang', 'genteng', 'bocor']",bencana
@biyvru Bukan sound horeg itu angin puting beliung gusy,@biyvru bukan sound horeg itu angin puting beliung gusy,"['biyvru', 'bukan', 'sound', 'horeg', 'itu', 'angin', 'puting', 'beliung', 'gusy']","['biyvru', 'sound', 'horeg', 'angin', 'puting', 'beliung', 'gusy']","['biyvru', 'sound', 'horeg', 'angin', 'puting', 'beliung', 'gusy']","['biyvru', 'sound', 'horeg', 'angin', 'puting', 'beliung', 'gusy']",bencana
BPBD Salurkan Bantuan untuk Korban Terdampak Puting Beliung https://t.co/NrQUo5wxE1,bpbd salurkan bantuan untuk korban terdampak puting beliung https://t.co/nrquo5wxe1,"['bpbd', 'salurkan', 'bantuan', 'untuk', 'korban', 'terdampak', 'puting', 'beliung']","['bpbd', 'salurkan', 'bantuan', 'korban', 'terdampak', 'puting', 'beliung']","['bpbd', 'salurkan', 'bantuan', 'korban', 'terdampak', 'puting', 'beliung']","['bpbd', 'salur', 'bantu', 'korban', 'dampak', 'puting', 'beliung']",bencana
Dampak Puting Beliung di Kabupaten Gorontalo Berpotensi Status Tanggap Darurat https://t.co/nag1l7MvSd,dampak puting beliung di kabupaten gorontalo berpotensi status tanggap darurat https://t.co/nag1l7mvsd,"['dampak', 'puting', 'beliung', 'di', 'kabupaten', 'gorontalo', 'berpotensi', 'status', 'tanggap', 'darurat']","['dampak', 'puting', 'beliung', 'kabupaten', 'gorontalo', 'berpotensi', 'status', 'tanggap', 'darurat']","['dampak', 'puting', 'beliung', 'kabupaten', 'gorontalo', 'berpotensi', 'status', 'tanggap', 'darurat']","['dampak', 'puting', 'beliung', 'kabupaten', 'gorontalo', 'potensi', 'status', 'tanggap', 'darurat']",bencana
@abu_waras Ujan gede disertai petir dan angin puting beliung https://t.co/oDdPVHBSVg,@abu_waras ujan gede disertai petir dan angin puting beliung https://t.co/oddpvhbsvg,"['abuwaras', 'ujan', 'gede', 'disertai', 'petir', 'dan', 'angin', 'puting', 'beliung']","['abuwaras', 'ujan', 'gede', 'disertai', 'petir', 'angin', 'puting', 'beliung']","['abuwaras', 'ujan', 'gede', 'disertai', 'petir', 'angin', 'puting', 'beliung']","['abuwaras', 'ujan', 'gede', 'serta', 'petir', 'angin', 'puting', 'beliung']",bencana
Bupati Sofyan Tinjau Rumah Warga Terdampak Angin Puting Beliung https://t.co/SM2Wv6cXNJ,bupati sofyan tinjau rumah warga terdampak angin puting beliung https://t.co/sm2wv6cxnj,"['bupati', 'sofyan', 'tinjau', 'rumah', 'warga', 'terdampak', 'angin', 'puting', 'beliung']","['bupati', 'sofyan', 'tinjau', 'rumah', 'warga', 'terdampak', 'angin', 'puting', 'beliung']","['bupati', 'sofyan', 'tinjau', 'rumah', 'warga', 'terdampak', 'angin', 'puting', 'beliung']","['bupati', 'sofyan', 'tinjau', 'rumah', 'warga', 'dampak', 'angin', 'puting', 'beliung']",bencana
Ngeri! Puting Beliung Terjang Gorontalo Atap Rumah Porak-Poranda https://t.co/ZksvizmPlR,ngeri! puting beliung terjang gorontalo atap rumah porak-poranda https://t.co/zksvizmplr,"['ngeri', 'puting', 'beliung', 'terjang', 'gorontalo', 'atap', 'rumah', 'porakporanda']","['ngeri', 'puting', 'beliung', 'terjang', 'gorontalo', 'atap', 'rumah', 'porakporanda']","['ngeri', 'puting', 'beliung', 'terjang', 'gorontalo', 'atap', 'rumah', 'porakporanda']","['ngeri', 'puting', 'beliung', 'terjang', 'gorontalo', 'atap', 'rumah', 'porakporanda']",bencana
@teasatea ini yg gendut jga terbang ka anginnya kek puting beliung ,@teasatea ini yg gendut jga terbang ka anginnya kek puting beliung ,"['teasatea', 'ini', 'yg', 'gendut', 'jga', 'terbang', 'ka', 'anginnya', 'kek', 'puting', 'beliung']","['teasatea', 'yg', 'gendut', 'jga', 'terbang', 'ka', 'anginnya', 'kek', 'puting', 'beliung']","['teasatea', 'yang', 'gendut', 'jga', 'terbang', 'ka', 'anginnya', 'kek', 'puting', 'beliung']","['teasatea', 'yang', 'gendut', 'jga', 'terbang', 'ka', 'angin', 'kek', 'puting', 'beliung']",bencana
@nanndd Soalnya mereka gabisa ngelucu yg disini mau kena terpaan badai puting beliung sama zombie jg tetep aja LUCU,@nanndd soalnya mereka gabisa ngelucu yg disini mau kena terpaan badai puting beliung sama zombie jg tetep aja lucu,"['nanndd', 'soalnya', 'mereka', 'gabisa', 'ngelucu', 'yg', 'disini', 'mau', 'kena', 'terpaan', 'badai', 'puting', 'beliung', 'sama', 'zombie', 'jg', 'tetep', 'aja', 'lucu']","['nanndd', 'gabisa', 'ngelucu', 'yg', 'kena', 'terpaan', 'badai', 'puting', 'beliung', 'zombie', 'jg', 'tetep', 'aja', 'lucu']","['nanndd', 'gabisa', 'ngelucu', 'yang', 'kena', 'terpaan', 'badai', 'puting', 'beliung', 'zombie', 'jg', 'tetep', 'aja', 'lucu']","['nanndd', 'gabisa', 'ngelucu', 'yang', 'kena', 'terpa', 'badai', 'puting', 'beliung', 'zombie', 'jg', 'tetep', 'aja', 'lucu']",bencana
Sebanyak 248 orang terdampak bencana angin puting beliung yang melanda dua desa di Kabupaten Gorontalo Gorontalo. https://t.co/zr7XF4lZqL,sebanyak 248 orang terdampak bencana angin puting beliung yang melanda dua desa di kabupaten gorontalo gorontalo. https://t.co/zr7xf4lzql,"['sebanyak', 'orang', 'terdampak', 'bencana', 'angin', 'puting', 'beliung', 'yang', 'melanda', 'dua', 'desa', 'di', 'kabupaten', 'gorontalo', 'gorontalo']","['orang', 'terdampak', 'bencana', 'angin', 'puting', 'beliung', 'melanda', 'desa', 'kabupaten', 'gorontalo', 'gorontalo']","['orang', 'terdampak', 'bencana', 'angin', 'puting', 'beliung', 'melanda', 'desa', 'kabupaten', 'gorontalo', 'gorontalo']","['orang', 'dampak', 'bencana', 'angin', 'puting', 'beliung', 'landa', 'desa', 'kabupaten', 'gorontalo', 'gorontalo']",bencana
yaAllah semoga hujan deras badai petir angin topan puting beliung banjir biar kagak kelas,yaallah semoga hujan deras badai petir angin topan puting beliung banjir biar kagak kelas,"['yaallah', 'semoga', 'hujan', 'deras', 'badai', 'petir', 'angin', 'topan', 'puting', 'beliung', 'banjir', 'biar', 'kagak', 'kelas']","['yaallah', 'semoga', 'hujan', 'deras', 'badai', 'petir', 'angin', 'topan', 'puting', 'beliung', 'banjir', 'biar', 'kagak', 'kelas']","['yaallah', 'semoga', 'hujan', 'deras', 'badai', 'petir', 'angin', 'topan', 'puting', 'beliung', 'banjir', 'biar', 'kagak', 'kelas']","['yaallah', 'moga', 'hujan', 'deras', 'badai', 'petir', 'angin', 'topan', 'puting', 'beliung', 'banjir', 'biar', 'kagak', 'kelas']",bencana
BPBD Kabupaten Gorontalo Catat 104 Rumah Warga Terdampak Puting Beliung https://t.co/iPu29uUIGu,bpbd kabupaten gorontalo catat 104 rumah warga terdampak puting beliung https://t.co/ipu29uuigu,"['bpbd', 'kabupaten', 'gorontalo', 'catat', 'rumah', 'warga', 'terdampak', 'puting', 'beliung']","['bpbd', 'kabupaten', 'gorontalo', 'catat', 'rumah', 'warga', 'terdampak', 'puting', 'beliung']","['bpbd', 'kabupaten', 'gorontalo', 'catat', 'rumah', 'warga', 'terdampak', 'puting', 'beliung']","['bpbd', 'kabupaten', 'gorontalo', 'catat', 'rumah', 'warga', 'dampak', 'puting', 'beliung']",bencana
@kataromiyu aku seperti angin puting beliung kah ^__^,@kataromiyu aku seperti angin puting beliung kah ^__^,"['kataromiyu', 'aku', 'seperti', 'angin', 'puting', 'beliung', 'kah']","['kataromiyu', 'angin', 'puting', 'beliung', 'kah']","['kataromiyu', 'angin', 'puting', 'beliung', 'kah']","['kataromiyu', 'angin', 'puting', 'beliung', 'kah']",bencana
puting beliung pohon tumbang ataupun sambaran petir terutama bagi masyarakat yang berada dan tinggal di wilayah rawan bencana hidrometeorologi. #KejadianHidrometeorologi #SiapUntukSelamat #BPBDDIY,puting beliung pohon tumbang ataupun sambaran petir terutama bagi masyarakat yang berada dan tinggal di wilayah rawan bencana hidrometeorologi. #kejadianhidrometeorologi #siapuntukselamat #bpbddiy,"['puting', 'beliung', 'pohon', 'tumbang', 'ataupun', 'sambaran', 'petir', 'terutama', 'bagi', 'masyarakat', 'yang', 'berada', 'dan', 'tinggal', 'di', 'wilayah', 'rawan', 'bencana', 'hidrometeorologi', 'kejadianhidrometeorologi', 'siapuntukselamat', 'bpbddiy']","['puting', 'beliung', 'pohon', 'tumbang', 'sambaran', 'petir', 'masyarakat', 'tinggal', 'wilayah', 'rawan', 'bencana', 'hidrometeorologi', 'kejadianhidrometeorologi', 'siapuntukselamat', 'bpbddiy']","['puting', 'beliung', 'pohon', 'tumbang', 'sambaran', 'petir', 'masyarakat', 'tinggal', 'wilayah', 'rawan', 'bencana', 'hidrometeorologi', 'kejadianhidrometeorologi', 'siapuntukselamat', 'bpbddiy']","['puting', 'beliung', 'pohon', 'tumbang', 'sambar', 'petir', 'masyarakat', 'tinggal', 'wilayah', 'rawan', 'bencana', 'hidrometeorologi', 'kejadianhidrometeorologi', 'siapuntukselamat', 'bpbddiy']",bencana
Puting beliung... https://t.co/oTrak1W0gL,puting beliung... https://t.co/otrak1w0gl,"['puting', 'beliung']","['puting', 'beliung']","['puting', 'beliung']","['puting', 'beliung']",bencana
Karya Bakti Pasca Musibah Puting Beliung - Kodim 1002/Hulu Sungai Tengah #kodamvimulawarman #selaluhadirditengahkesulitanmasyarakat #tniad #tniprima https://t.co/Zg66FyJAIS,karya bakti pasca musibah puting beliung - kodim 1002/hulu sungai tengah #kodamvimulawarman #selaluhadirditengahkesulitanmasyarakat #tniad #tniprima https://t.co/zg66fyjais,"['karya', 'bakti', 'pasca', 'musibah', 'puting', 'beliung', 'kodim', 'hulu', 'sungai', 'tengah', 'kodamvimulawarman', 'selaluhadirditengahkesulitanmasyarakat', 'tniad', 'tniprima']","['karya', 'bakti', 'pasca', 'musibah', 'puting', 'beliung', 'kodim', 'hulu', 'sungai', 'kodamvimulawarman', 'selaluhadirditengahkesulitanmasyarakat', 'tniad', 'tniprima']","['karya', 'bakti', 'pasca', 'musibah', 'puting', 'beliung', 'kodim', 'hulu', 'sungai', 'kodamvimulawarman', 'selaluhadirditengahkesulitanmasyarakat', 'tniad', 'tniprima']","['karya', 'bakti', 'pasca', 'musibah', 'puting', 'beliung', 'kodim', 'hulu', 'sungai', 'kodamvimulawarman', 'selaluhadirditengahkesulitanmasyarakat', 'tniad', 'tniprima']",bencana
Karya Bakti Paska Musibah Puting Beliung #kodamvimulawarman #tni_angkatan_darat #selaluhadirditengahmasyarakat #mengabdiuntuknegeri #karyabhakti https://t.co/CoxoMW5uDH,karya bakti paska musibah puting beliung #kodamvimulawarman #tni_angkatan_darat #selaluhadirditengahmasyarakat #mengabdiuntuknegeri #karyabhakti https://t.co/coxomw5udh,"['karya', 'bakti', 'paska', 'musibah', 'puting', 'beliung', 'kodamvimulawarman', 'tniangkatandarat', 'selaluhadirditengahmasyarakat', 'mengabdiuntuknegeri', 'karyabhakti']","['karya', 'bakti', 'paska', 'musibah', 'puting', 'beliung', 'kodamvimulawarman', 'tniangkatandarat', 'selaluhadirditengahmasyarakat', 'mengabdiuntuknegeri', 'karyabhakti']","['karya', 'bakti', 'paska', 'musibah', 'puting', 'beliung', 'kodamvimulawarman', 'tniangkatandarat', 'selaluhadirditengahmasyarakat', 'mengabdiuntuknegeri', 'karyabhakti']","['karya', 'bakti', 'paska', 'musibah', 'puting', 'beliung', 'kodamvimulawarman', 'tniangkatandarat', 'selaluhadirditengahmasyarakat', 'mengabdiuntuknegeri', 'karyabhakti']",bencana
Karya Bakti Pasca Musibah Puting Beliung Kodim 1002/Hulu Sungai Tengah #kodamvimulawarman #selaluhadirditengahkesulitanmasyarakat #tniad #tniprima https://t.co/OXY3qOXdyX,karya bakti pasca musibah puting beliung kodim 1002/hulu sungai tengah #kodamvimulawarman #selaluhadirditengahkesulitanmasyarakat #tniad #tniprima https://t.co/oxy3qoxdyx,"['karya', 'bakti', 'pasca', 'musibah', 'puting', 'beliung', 'kodim', 'hulu', 'sungai', 'tengah', 'kodamvimulawarman', 'selaluhadirditengahkesulitanmasyarakat', 'tniad', 'tniprima']","['karya', 'bakti', 'pasca', 'musibah', 'puting', 'beliung', 'kodim', 'hulu', 'sungai', 'kodamvimulawarman', 'selaluhadirditengahkesulitanmasyarakat', 'tniad', 'tniprima']","['karya', 'bakti', 'pasca', 'musibah', 'puting', 'beliung', 'kodim', 'hulu', 'sungai', 'kodamvimulawarman', 'selaluhadirditengahkesulitanmasyarakat', 'tniad', 'tniprima']","['karya', 'bakti', 'pasca', 'musibah', 'puting', 'beliung', 'kodim', 'hulu', 'sungai', 'kodamvimulawarman', 'selaluhadirditengahkesulitanmasyarakat', 'tniad', 'tniprima']",bencana
Angin Puting Beliung Terjang 7 Desa di Kudus https://t.co/VgJGuuojbt,angin puting beliung terjang 7 desa di kudus https://t.co/vgjguuojbt,"['angin', 'puting', 'beliung', 'terjang', 'desa', 'di', 'kudus']","['angin', 'puting', 'beliung', 'terjang', 'desa', 'kudus']","['angin', 'puting', 'beliung', 'terjang', 'desa', 'kudus']","['angin', 'puting', 'beliung', 'terjang', 'desa', 'kudus']",bencana
Puting Beliung Terjang 7 Desa di Kudus 89 Rumah Warga Rusak Puting Beliung Terjang 7 Desa di Kudus 89 Rumah Warga Rusak #newsupdate #update #news #text https://t.co/pKWdw57qTV,puting beliung terjang 7 desa di kudus 89 rumah warga rusak puting beliung terjang 7 desa di kudus 89 rumah warga rusak #newsupdate #update #news #text https://t.co/pkwdw57qtv,"['puting', 'beliung', 'terjang', 'desa', 'di', 'kudus', 'rumah', 'warga', 'rusak', 'puting', 'beliung', 'terjang', 'desa', 'di', 'kudus', 'rumah', 'warga', 'rusak', 'newsupdate', 'update', 'news', 'text']","['puting', 'beliung', 'terjang', 'desa', 'kudus', 'rumah', 'warga', 'rusak', 'puting', 'beliung', 'terjang', 'desa', 'kudus', 'rumah', 'warga', 'rusak', 'newsupdate', 'update', 'news', 'text']","['puting', 'beliung', 'terjang', 'desa', 'kudus', 'rumah', 'warga', 'rusak', 'puting', 'beliung', 'terjang', 'desa', 'kudus', 'rumah', 'warga', 'rusak', 'newsupdate', 'update', 'news', 'text']","['puting', 'beliung', 'terjang', 'desa', 'kudus', 'rumah', 'warga', 'rusak', 'puting', 'beliung', 'terjang', 'desa', 'kudus', 'rumah', 'warga', 'rusak', 'newsupdate', 'update', 'news', 'text']",bencana
Pria Tersungkur Dihantam Puting Beliung di Batam Detik-Detik Terekam Warga Cuaca ekstrem hantam Batam! Puting beliung kejar pria bermantel biru video warga viral wilayah banjir langit belum tenang. https://t.co/pIkXBCy3FK,pria tersungkur dihantam puting beliung di batam detik-detik terekam warga cuaca ekstrem hantam batam! puting beliung kejar pria bermantel biru video warga viral wilayah banjir langit belum tenang. https://t.co/pikxbcy3fk,"['pria', 'tersungkur', 'dihantam', 'puting', 'beliung', 'di', 'batam', 'detikdetik', 'terekam', 'warga', 'cuaca', 'ekstrem', 'hantam', 'batam', 'puting', 'beliung', 'kejar', 'pria', 'bermantel', 'biru', 'video', 'warga', 'viral', 'wilayah', 'banjir', 'langit', 'belum', 'tenang']","['pria', 'tersungkur', 'dihantam', 'puting', 'beliung', 'batam', 'detikdetik', 'terekam', 'warga', 'cuaca', 'ekstrem', 'hantam', 'batam', 'puting', 'beliung', 'kejar', 'pria', 'bermantel', 'biru', 'video', 'warga', 'viral', 'wilayah', 'banjir', 'langit', 'tenang']","['pria', 'tersungkur', 'dihantam', 'puting', 'beliung', 'batam', 'detikdetik', 'terekam', 'warga', 'cuaca', 'ekstrem', 'hantam', 'batam', 'puting', 'beliung', 'kejar', 'pria', 'bermantel', 'biru', 'video', 'warga', 'viral', 'wilayah', 'banjir', 'langit', 'tenang']","['pria', 'sungkur', 'hantam', 'puting', 'beliung', 'batam', 'detikdetik', 'rekam', 'warga', 'cuaca', 'ekstrem', 'hantam', 'batam', 'puting', 'beliung', 'kejar', 'pria', 'mantel', 'biru', 'video', 'warga', 'viral', 'wilayah', 'banjir', 'langit', 'tenang']",bencana
@prasiprasss tak terhitung sudah berapa lidah lelaki silom yg menjilat puting beliung itu,@prasiprasss tak terhitung sudah berapa lidah lelaki silom yg menjilat puting beliung itu,"['prasiprasss', 'tak', 'terhitung', 'sudah', 'berapa', 'lidah', 'lelaki', 'silom', 'yg', 'menjilat', 'puting', 'beliung', 'itu']","['prasiprasss', 'terhitung', 'lidah', 'lelaki', 'silom', 'yg', 'menjilat', 'puting', 'beliung']","['prasiprasss', 'terhitung', 'lidah', 'lelaki', 'silom', 'yang', 'menjilat', 'puting', 'beliung']","['prasiprasss', 'hitung', 'lidah', 'lelaki', 'silom', 'yang', 'jilat', 'puting', 'beliung']",bencana
@bagelcheesetea Iya tapi lewat media bukan lewat media sosial mereka sendiri. What a coward Btw salfok sama beritanya dikejar puting beliung kenapa gk melani aja ya yg dikejar puting beliung,@bagelcheesetea iya tapi lewat media bukan lewat media sosial mereka sendiri. what a coward btw salfok sama beritanya dikejar puting beliung kenapa gk melani aja ya yg dikejar puting beliung,"['bagelcheesetea', 'iya', 'tapi', 'lewat', 'media', 'bukan', 'lewat', 'media', 'sosial', 'mereka', 'sendiri', 'what', 'a', 'coward', 'btw', 'salfok', 'sama', 'beritanya', 'dikejar', 'puting', 'beliung', 'kenapa', 'gk', 'melani', 'aja', 'ya', 'yg', 'dikejar', 'puting', 'beliung']","['bagelcheesetea', 'iya', 'media', 'media', 'sosial', 'what', 'a', 'coward', 'btw', 'salfok', 'beritanya', 'dikejar', 'puting', 'beliung', 'gk', 'melani', 'aja', 'ya', 'yg', 'dikejar', 'puting', 'beliung']","['bagelcheesetea', 'iya', 'media', 'media', 'sosial', 'what', 'a', 'coward', 'btw', 'salfok', 'beritanya', 'dikejar', 'puting', 'beliung', 'tidak', 'melani', 'aja', 'ya', 'yang', 'dikejar', 'puting', 'beliung']","['bagelcheesetea', 'iya', 'media', 'media', 'sosial', 'what', 'a', 'coward', 'btw', 'salfok', 'berita', 'kejar', 'puting', 'beliung', 'tidak', 'melani', 'aja', 'ya', 'yang', 'kejar', 'puting', 'beliung']",bencana
BPBD Provinsi Gorontalo Salurkan Bantuan untuk Korban Terdampak Angin Puting Beliung https://t.co/crfoul1m0Y,bpbd provinsi gorontalo salurkan bantuan untuk korban terdampak angin puting beliung https://t.co/crfoul1m0y,"['bpbd', 'provinsi', 'gorontalo', 'salurkan', 'bantuan', 'untuk', 'korban', 'terdampak', 'angin', 'puting', 'beliung']","['bpbd', 'provinsi', 'gorontalo', 'salurkan', 'bantuan', 'korban', 'terdampak', 'angin', 'puting', 'beliung']","['bpbd', 'provinsi', 'gorontalo', 'salurkan', 'bantuan', 'korban', 'terdampak', 'angin', 'puting', 'beliung']","['bpbd', 'provinsi', 'gorontalo', 'salur', 'bantu', 'korban', 'dampak', 'angin', 'puting', 'beliung']",bencana
@yo_orina Kek angin puting beliung menurut ku,@yo_orina kek angin puting beliung menurut ku,"['yoorina', 'kek', 'angin', 'puting', 'beliung', 'menurut', 'ku']","['yoorina', 'kek', 'angin', 'puting', 'beliung', 'ku']","['yoorina', 'kek', 'angin', 'puting', 'beliung', 'ku']","['yoorina', 'kek', 'angin', 'puting', 'beliung', 'ku']",bencana
@sarangheosj @natadecoco_oc @cimaraderie @klandestin15_ @ocavira_yc knp melayang kena angin puting beliung?,@sarangheosj @natadecoco_oc @cimaraderie @klandestin15_ @ocavira_yc knp melayang kena angin puting beliung?,"['sarangheosj', 'natadecocooc', 'cimaraderie', 'klandestin', 'ocavirayc', 'knp', 'melayang', 'kena', 'angin', 'puting', 'beliung']","['sarangheosj', 'natadecocooc', 'cimaraderie', 'klandestin', 'ocavirayc', 'knp', 'melayang', 'kena', 'angin', 'puting', 'beliung']","['sarangheosj', 'natadecocooc', 'cimaraderie', 'klandestin', 'ocavirayc', 'knp', 'melayang', 'kena', 'angin', 'puting', 'beliung']","['sarangheosj', 'natadecocooc', 'cimaraderie', 'klandestin', 'ocavirayc', 'knp', 'layang', 'kena', 'angin', 'puting', 'beliung']",bencana
Pemkab Gorontalo Tetapkan Status Tanggap Darurat Bencana Puting Beliung https://t.co/wVSoGiLyXI,pemkab gorontalo tetapkan status tanggap darurat bencana puting beliung https://t.co/wvsogilyxi,"['pemkab', 'gorontalo', 'tetapkan', 'status', 'tanggap', 'darurat', 'bencana', 'puting', 'beliung']","['pemkab', 'gorontalo', 'tetapkan', 'status', 'tanggap', 'darurat', 'bencana', 'puting', 'beliung']","['pemkab', 'gorontalo', 'tetapkan', 'status', 'tanggap', 'darurat', 'bencana', 'puting', 'beliung']","['pemkab', 'gorontalo', 'tetap', 'status', 'tanggap', 'darurat', 'bencana', 'puting', 'beliung']",bencana
Puting Beliung Terjang Kudus 89 Rumah Rusak dan Jalan Terputus https://t.co/vYHpahtBo3,puting beliung terjang kudus 89 rumah rusak dan jalan terputus https://t.co/vyhpahtbo3,"['puting', 'beliung', 'terjang', 'kudus', 'rumah', 'rusak', 'dan', 'jalan', 'terputus']","['puting', 'beliung', 'terjang', 'kudus', 'rumah', 'rusak', 'jalan', 'terputus']","['puting', 'beliung', 'terjang', 'kudus', 'rumah', 'rusak', 'jalan', 'terputus']","['puting', 'beliung', 'terjang', 'kudus', 'rumah', 'rusak', 'jalan', 'putus']",bencana
@TeamERed @ei__na @anawroh Jangmi noona kalau nyetir bikin jejak angin puting beliung bikin rumah terus muterin Korut https://t.co/teHv7R5qFf,@teamered @ei__na @anawroh jangmi noona kalau nyetir bikin jejak angin puting beliung bikin rumah terus muterin korut https://t.co/tehv7r5qff,"['teamered', 'eina', 'anawroh', 'jangmi', 'noona', 'kalau', 'nyetir', 'bikin', 'jejak', 'angin', 'puting', 'beliung', 'bikin', 'rumah', 'terus', 'muterin', 'korut']","['teamered', 'eina', 'anawroh', 'jangmi', 'noona', 'nyetir', 'bikin', 'jejak', 'angin', 'puting', 'beliung', 'bikin', 'rumah', 'muterin', 'korut']","['teamered', 'eina', 'anawroh', 'jangmi', 'noona', 'nyetir', 'bikin', 'jejak', 'angin', 'puting', 'beliung', 'bikin', 'rumah', 'muterin', 'korut']","['teamered', 'eina', 'anawroh', 'jangmi', 'noona', 'nyetir', 'bikin', 'jejak', 'angin', 'puting', 'beliung', 'bikin', 'rumah', 'muterin', 'korut']",bencana
@ei__na @anawroh Angin puting beliung menyerang https://t.co/hLjcA82q7m,@ei__na @anawroh angin puting beliung menyerang https://t.co/hljca82q7m,"['eina', 'anawroh', 'angin', 'puting', 'beliung', 'menyerang']","['eina', 'anawroh', 'angin', 'puting', 'beliung', 'menyerang']","['eina', 'anawroh', 'angin', 'puting', 'beliung', 'menyerang']","['eina', 'anawroh', 'angin', 'puting', 'beliung', 'serang']",bencana
@gtwmlzdh karna mereka emang PU ka gabisa dipungkiri lagi dan tentunya main cp jadi mau angin puting beliung pun mereka bakal lewatin bareng ga kaya mq mq ini,@gtwmlzdh karna mereka emang pu ka gabisa dipungkiri lagi dan tentunya main cp jadi mau angin puting beliung pun mereka bakal lewatin bareng ga kaya mq mq ini,"['gtwmlzdh', 'karna', 'mereka', 'emang', 'pu', 'ka', 'gabisa', 'dipungkiri', 'lagi', 'dan', 'tentunya', 'main', 'cp', 'jadi', 'mau', 'angin', 'puting', 'beliung', 'pun', 'mereka', 'bakal', 'lewatin', 'bareng', 'ga', 'kaya', 'mq', 'mq', 'ini']","['gtwmlzdh', 'karna', 'emang', 'pu', 'ka', 'gabisa', 'dipungkiri', 'main', 'cp', 'angin', 'puting', 'beliung', 'lewatin', 'bareng', 'ga', 'kaya', 'mq', 'mq']","['gtwmlzdh', 'karna', 'emang', 'pu', 'ka', 'gabisa', 'dipungkiri', 'main', 'cp', 'angin', 'puting', 'beliung', 'lewatin', 'bareng', 'tidak', 'kaya', 'mq', 'mq']","['gtwmlzdh', 'karna', 'emang', 'pu', 'ka', 'gabisa', 'dipungkiri', 'main', 'cp', 'angin', 'puting', 'beliung', 'lewatin', 'bareng', 'tidak', 'kaya', 'mq', 'mq']",bencana
@harryvghan PENGEN BANGET beliin si can kipas turbo super mega turbo kekuatan angin puting beliung kasihann sii kepanasan,@harryvghan pengen banget beliin si can kipas turbo super mega turbo kekuatan angin puting beliung kasihann sii kepanasan,"['harryvghan', 'pengen', 'banget', 'beliin', 'si', 'can', 'kipas', 'turbo', 'super', 'mega', 'turbo', 'kekuatan', 'angin', 'puting', 'beliung', 'kasihann', 'sii', 'kepanasan']","['harryvghan', 'pengen', 'banget', 'beliin', 'si', 'can', 'kipas', 'turbo', 'super', 'mega', 'turbo', 'kekuatan', 'angin', 'puting', 'beliung', 'kasihann', 'sii', 'kepanasan']","['harryvghan', 'pengen', 'banget', 'beliin', 'si', 'can', 'kipas', 'turbo', 'super', 'mega', 'turbo', 'kekuatan', 'angin', 'puting', 'beliung', 'kasihann', 'sii', 'kepanasan']","['harryvghan', 'ken', 'banget', 'beliin', 'si', 'can', 'kipas', 'turbo', 'super', 'mega', 'turbo', 'kuat', 'angin', 'puting', 'beliung', 'kasihann', 'sii', 'panas']",bencana
